Id,Label,Modularity_Class,Pageranks,Filter,Level1,liste2,25nisan,X,Y,Size,Color
5919618740,,19,1.5E-05,false,,,,0.334627,0.749867,0.00233,#ffd3ff
,,,,,,,,,,,
46998043928,,17,1.7E-05,false,,,,0.373085,0.68838,0.004477,#ffedad
,,,,,,,,,,,
38994201329,,34,1.6E-05,false,,,,0.395077,0.565373,0.003474,#ff9891
,,,,,,,,,,,
50432287787,,34,1.5E-05,false,,,,0.243373,0.592444,0.00181,#ff9891
,,,,,,,,,,,
55687924409,,34,1.4E-05,false,,,,0.300646,0.591155,0.001176,#ff9891
,,,,,,,,,,,
45214484421,,17,1.4E-05,false,,,,0.265,0.627758,0.00091,#ffedad
,,,,,,,,,,,
14017949986,,19,1.4E-05,false,,,,0.295185,0.674608,0.00121,#ffd3ff
,,,,,,,,,,,
51020135140,,17,1.4E-05,false,,,,0.331479,0.658108,0.001354,#ffedad
,,,,,,,,,,,
8358960896,,4,1.5E-05,false,,,,0.234737,0.410216,0.001562,#ffd78a
,,,,,,,,,,,
7169238998,,17,1.4E-05,false,,,,0.402352,0.507449,0.00115,#ffedad
,,,,,,,,,,,
8754169371,,19,1.5E-05,false,,,,0.321398,0.735535,0.002237,#ffd3ff
,,,,,,,,,,,
47531119793,,19,1.5E-05,false,,,,0.303373,0.718364,0.002521,#ffd3ff
,,,,,,,,,,,
7547802322,,34,1.5E-05,false,,,,0.29436,0.627738,0.001561,#ff9891
,,,,,,,,,,,
8054836890,,34,1.4E-05,false,,,,0.296073,0.572151,0.001008,#ff9891
,,,,,,,,,,,
56023550379,kuran_aile,19,1.8E-05,true,,,,0.286538,0.646866,0.005208,#ffd3ff
,,,,,,,,,,,
3301610874,,34,1.4E-05,false,,,,0.309968,0.513418,0.001285,#ff9891
,,,,,,,,,,,
50452546671,,17,1.6E-05,false,,,,0.2719,0.584882,0.003335,#ffedad
,,,,,,,,,,,
45068691941,,34,1.4E-05,false,,,,0.242327,0.565655,0.00144,#ff9891
,,,,,,,,,,,
37979746190,,18,1.4E-05,false,,,,0.346785,0.647849,0.000707,#a5d0bc
,,,,,,,,,,,
50303403367,,33,1.5E-05,false,,,,0.312073,0.663114,0.002407,#cdaf66
,,,,,,,,,,,
4234431804,,5,1.5E-05,false,,,,0.38368,0.592219,0.002064,#b9b0aa
,,,,,,,,,,,
37549243628,,17,1.5E-05,false,,,,0.286032,0.62058,0.001776,#ffedad
,,,,,,,,,,,
49302592265,erayhaciosmanoglu,24,1.8E-05,true,,,,0.367547,0.615787,0.005723,#ffeed0
,,,,,,,,,,,
4222733445,,47,1.4E-05,false,,,,0.286994,0.377599,0.001016,#8bffce
,,,,,,,,,,,
195170090,,15,1.4E-05,false,,,,0.328519,0.637576,0.00145,#d6c864
,,,,,,,,,,,
47601921333,,17,1.4E-05,false,,,,0.264704,0.543023,0.001171,#ffedad
,,,,,,,,,,,
34422709111,,17,1.4E-05,false,,,,0.294836,0.606298,0.001029,#ffedad
,,,,,,,,,,,
16747720321,,47,1.7E-05,false,,,,0.300301,0.477252,0.004255,#8bffce
,,,,,,,,,,,
4172511502,,40,1.4E-05,false,,,,0.251275,0.654664,0.000848,#ecbd9b
,,,,,,,,,,,
52212660080,,45,1.5E-05,false,,,,0.337693,0.661232,0.001675,#5ecbaf
,,,,,,,,,,,
1436484570,,19,1.4E-05,false,,,,0.268642,0.749936,0.001154,#ffd3ff
,,,,,,,,,,,
55613940517,,4,1.5E-05,false,,,,0.357474,0.759162,0.002091,#ffd78a
,,,,,,,,,,,
45151739163,,19,1.4E-05,false,,,,0.263887,0.752132,0.0005,#ffd3ff
,,,,,,,,,,,
501568695,,5,1.7E-05,false,,,,0.407963,0.693574,0.004331,#b9b0aa
,,,,,,,,,,,
6359779251,,27,1.6E-05,false,,,,0.374736,0.728178,0.003625,#e69cbb
,,,,,,,,,,,
47470228123,ferdayildirimyoutube,24,2E-05,true,,,,0.354745,0.644216,0.007823,#ffeed0
,,,,,,,,,,,
2283095215,trtarsiv,3,2.8E-05,true,,,,0.446239,0.559429,0.01593,#b1ae72
,,,,,,,,,,,
45241207559,abdullahyuyucu,19,2.3E-05,true,,,,0.329279,0.67037,0.010778,#ffd3ff
,,,,,,,,,,,
56354893534,,19,1.4E-05,false,,,,0.290985,0.67969,0.000835,#ffd3ff
,,,,,,,,,,,
12997360939,,3,1.4E-05,false,,,,0.378919,0.601663,0.001174,#b1ae72
,,,,,,,,,,,
55780835941,,17,1.4E-05,false,,,,0.302371,0.555652,0.001185,#ffedad
,,,,,,,,,,,
8489282844,,19,1.5E-05,false,,,,0.36122,0.772749,0.002136,#ffd3ff
,,,,,,,,,,,
8546515498,fztibrahimnahya,27,1.8E-05,true,,,,0.36441,0.664095,0.005297,#e69cbb
,,,,,,,,,,,
2136196676,,3,1.4E-05,false,,,,0.357939,0.580361,0.000481,#b1ae72
,,,,,,,,,,,
26265601940,,34,1.4E-05,false,,,,0.28953,0.547744,0.000897,#ff9891
,,,,,,,,,,,
49936365747,,17,1.3E-05,false,,,,0.246347,0.655047,0.000186,#ffedad
,,,,,,,,,,,
1770020095,,34,1.6E-05,false,,,,0.357213,0.557975,0.003365,#ff9891
,,,,,,,,,,,
12021729132,sekeroglumutfaksivas,35,1.8E-05,true,,,,0.441861,0.495834,0.005129,#c3ff98
,,,,,,,,,,,
1286333090,,34,1.4E-05,false,,,,0.341641,0.489936,0.001,#ff9891
,,,,,,,,,,,
727506273,sacini_kendin_yap,19,2E-05,true,,,,0.373472,0.718342,0.007195,#ffd3ff
,,,,,,,,,,,
56662583113,,17,1.4E-05,false,,,,0.242855,0.60763,0.000702,#ffedad
,,,,,,,,,,,
15532709094,,32,1.3E-05,false,,,,0.350592,0.64846,0.000245,#d5f2ff
,,,,,,,,,,,
51864580329,,34,1.4E-05,false,,,,0.265422,0.579427,0.000697,#ff9891
,,,,,,,,,,,
52948516343,,34,1.4E-05,false,,,,0.321187,0.549179,0.000736,#ff9891
,,,,,,,,,,,
3561065197,sevdaturkusevofficial,34,1.9E-05,true,,,,0.335361,0.633852,0.006529,#ff9891
,,,,,,,,,,,
45512006839,,34,1.7E-05,false,,,,0.304706,0.576264,0.003663,#ff9891
,,,,,,,,,,,
2073093694,,34,1.4E-05,false,,,,0.367454,0.508099,0.00077,#ff9891
,,,,,,,,,,,
50411886,,34,1.8E-05,false,,,,0.426068,0.498491,0.004838,#ff9891
,,,,,,,,,,,
53902088746,,34,1.5E-05,false,,,,0.317756,0.578513,0.002487,#ff9891
,,,,,,,,,,,
12346467593,,34,1.6E-05,false,,,,0.281715,0.596556,0.002994,#ff9891
,,,,,,,,,,,
50700069248,,34,1.5E-05,false,,,,0.30015,0.543177,0.002342,#ff9891
,,,,,,,,,,,
47887266457,hakanfidanfc,34,1.8E-05,true,,,,0.347905,0.519008,0.005238,#ff9891
,,,,,,,,,,,
49973346029,,34,1.5E-05,false,,,,0.336107,0.564165,0.002344,#ff9891
,,,,,,,,,,,
11813880260,,3,1.4E-05,false,,,,0.229392,0.664771,0.000645,#b1ae72
,,,,,,,,,,,
1255718576,,35,1.4E-05,false,,,,0.285885,0.602262,0.001026,#c3ff98
,,,,,,,,,,,
48592645264,,18,1.6E-05,false,,,,0.291877,0.521952,0.002857,#a5d0bc
,,,,,,,,,,,
715506743,,34,1.5E-05,false,,,,0.305395,0.547576,0.001975,#ff9891
,,,,,,,,,,,
28356143687,,19,1.3E-05,false,,,,0.306873,0.755961,0.000392,#ffd3ff
,,,,,,,,,,,
49111286236,,27,1.4E-05,false,,,,0.340523,0.635352,0.000547,#e69cbb
,,,,,,,,,,,
54439810995,,17,1.5E-05,false,,,,0.357216,0.592195,0.001964,#ffedad
,,,,,,,,,,,
49047725891,,5,1.3E-05,false,,,,0.344265,0.658292,0.000232,#b9b0aa
,,,,,,,,,,,
35667097,,19,1.6E-05,false,,,,0.366219,0.708431,0.002913,#ffd3ff
,,,,,,,,,,,
1575756368,,17,1.5E-05,false,,,,0.395764,0.651807,0.00165,#ffedad
,,,,,,,,,,,
1207871793,busraninonerisi,23,1.8E-05,true,,,,0.494199,0.822764,0.00553,#6fb6c4
,,,,,,,,,,,
6874967406,,4,1.4E-05,false,,,,0.251951,0.459679,0.000843,#ffd78a
,,,,,,,,,,,
5532401483,koylu_kizii,19,1.8E-05,true,,,,0.460858,0.749889,0.005251,#ffd3ff
,,,,,,,,,,,
49693815298,,34,1.4E-05,false,,,,0.294828,0.635472,0.001218,#ff9891
,,,,,,,,,,,
25382503199,,19,1.4E-05,false,,,,0.281009,0.730254,0.000842,#ffd3ff
,,,,,,,,,,,
13290862999,,34,1.4E-05,false,,,,0.277324,0.552152,0.001504,#ff9891
,,,,,,,,,,,
37032865745,,9,1.4E-05,false,,,,0.356866,0.615761,0.001256,#ffcfaf
,,,,,,,,,,,
8022913867,,17,1.4E-05,false,,,,0.396952,0.596212,0.000922,#ffedad
,,,,,,,,,,,
45004031584,,19,1.7E-05,false,,,,0.303207,0.669184,0.004017,#ffd3ff
,,,,,,,,,,,
1960617122,,19,1.5E-05,false,,,,0.309124,0.708073,0.001805,#ffd3ff
,,,,,,,,,,,
1075815704,fotoparca,28,1.8E-05,true,,,,0.444994,0.521782,0.005215,#ffec75
,,,,,,,,,,,
54301242468,,17,1.4E-05,false,,,,0.29533,0.639758,0.000521,#ffedad
,,,,,,,,,,,
13688162774,,17,1.4E-05,false,,,,0.295044,0.5417,0.001215,#ffedad
,,,,,,,,,,,
37706403348,,3,1.4E-05,false,,,,0.258426,0.581118,0.000884,#b1ae72
,,,,,,,,,,,
53978964065,,17,1.5E-05,false,,,,0.293299,0.637957,0.00156,#ffedad
,,,,,,,,,,,
21457109134,,28,1.5E-05,false,,,,0.390302,0.550321,0.00165,#ffec75
,,,,,,,,,,,
291411158,,23,1.5E-05,false,,,,0.500344,0.854638,0.001985,#6fb6c4
,,,,,,,,,,,
6941645399,,19,1.4E-05,false,,,,0.323775,0.78513,0.000467,#ffd3ff
,,,,,,,,,,,
1798568447,,19,1.4E-05,false,,,,0.391127,0.75161,0.000771,#ffd3ff
,,,,,,,,,,,
1559065786,,19,1.7E-05,false,,,,0.356933,0.723945,0.004119,#ffd3ff
,,,,,,,,,,,
4324872745,,19,1.3E-05,false,,,,0.269435,0.764839,0.000324,#ffd3ff
,,,,,,,,,,,
21488853394,,27,1.3E-05,false,,,,0.342158,0.705689,0.000452,#e69cbb
,,,,,,,,,,,
51037141541,,34,1.6E-05,false,,,,0.341049,0.543931,0.003037,#ff9891
,,,,,,,,,,,
4459930137,,19,1.7E-05,false,,,,0.323356,0.700535,0.00391,#ffd3ff
,,,,,,,,,,,
2276572357,,5,1.3E-05,false,,,,0.444276,0.663528,0.000232,#b9b0aa
,,,,,,,,,,,
4564162089,,17,1.5E-05,false,,,,0.321064,0.659947,0.002258,#ffedad
,,,,,,,,,,,
14338441347,,24,1.4E-05,false,,,,0.363404,0.578711,0.000841,#ffeed0
,,,,,,,,,,,
43261341664,,19,1.4E-05,false,,,,0.327561,0.72935,0.000973,#ffd3ff
,,,,,,,,,,,
40974164576,,19,1.4E-05,false,,,,0.247388,0.722772,0.000811,#ffd3ff
,,,,,,,,,,,
54989158178,,17,1.4E-05,false,,,,0.260261,0.653686,0.00058,#ffedad
,,,,,,,,,,,
1520252357,turkuazz_boutique,19,1.8E-05,true,,,,0.297061,0.770557,0.005216,#ffd3ff
,,,,,,,,,,,
6046148594,,19,1.5E-05,false,,,,0.40085,0.802055,0.001732,#ffd3ff
,,,,,,,,,,,
1453400677,,17,1.3E-05,false,,,,0.4426,0.745447,0.000286,#ffedad
,,,,,,,,,,,
45817487407,,17,1.4E-05,false,,,,0.300951,0.710049,0.00068,#ffedad
,,,,,,,,,,,
6208708643,,3,1.4E-05,false,,,,0.237924,0.649397,0.000804,#b1ae72
,,,,,,,,,,,
44726706296,,17,1.3E-05,false,,,,0.279094,0.619103,0.000218,#ffedad
,,,,,,,,,,,
50429118277,,4,1.4E-05,false,,,,0.246342,0.5163,0.000927,#ffd78a
,,,,,,,,,,,
49011595216,,17,1.5E-05,false,,,,0.333831,0.56417,0.002297,#ffedad
,,,,,,,,,,,
5727070414,,47,1.6E-05,false,,,,0.332248,0.426524,0.003504,#8bffce
,,,,,,,,,,,
7325809492,,6,1.6E-05,false,,,,0.368133,0.642149,0.002979,#f09374
,,,,,,,,,,,
12107403866,erenmehmetbozoglu,17,2.3E-05,true,,,,0.417291,0.583702,0.010599,#ffedad
,,,,,,,,,,,
5578854022,,17,1.4E-05,false,,,,0.284736,0.689225,0.001445,#ffedad
,,,,,,,,,,,
1643136871,,17,1.7E-05,false,,,,0.339402,0.620676,0.00373,#ffedad
,,,,,,,,,,,
49656589439,diyetisyenhaticenurege,17,2E-05,true,,,,0.373182,0.648686,0.007001,#ffedad
,,,,,,,,,,,
1543155938,,19,1.5E-05,false,,,,0.314187,0.752207,0.002433,#ffd3ff
,,,,,,,,,,,
6015170708,,17,1.3E-05,false,,,,0.318312,0.703879,0.000345,#ffedad
,,,,,,,,,,,
4478057074,,17,1.4E-05,false,,,,0.365836,0.665463,0.000955,#ffedad
,,,,,,,,,,,
8319962593,,17,1.4E-05,false,,,,0.241852,0.626038,0.001508,#ffedad
,,,,,,,,,,,
3171243097,,34,1.4E-05,false,,,,0.265648,0.618681,0.001094,#ff9891
,,,,,,,,,,,
2537107721,,19,1.5E-05,false,,,,0.406063,0.667475,0.001994,#ffd3ff
,,,,,,,,,,,
4048325134,,4,1.4E-05,false,,,,0.343711,0.77571,0.001027,#ffd78a
,,,,,,,,,,,
46753571067,,5,1.4E-05,false,,,,0.391188,0.703552,0.001105,#b9b0aa
,,,,,,,,,,,
2093569436,,34,1.6E-05,false,,,,0.298086,0.489301,0.003529,#ff9891
,,,,,,,,,,,
263356785,modanisa,19,2.1E-05,true,,,,0.365113,0.774911,0.008267,#ffd3ff
,,,,,,,,,,,
8383843523,,34,1.6E-05,false,,,,0.31294,0.471659,0.003127,#ff9891
,,,,,,,,,,,
6838706726,,14,1.4E-05,false,,,,0.343625,0.512301,0.000736,#d7d7a6
,,,,,,,,,,,
5425784946,,21,1.4E-05,false,,,,0.498113,0.813835,0.001284,#d8cefc
,,,,,,,,,,,
55644620285,,17,1.3E-05,false,,,,0.273724,0.583344,0.00025,#ffedad
,,,,,,,,,,,
2362378949,,19,1.4E-05,false,,,,0.283979,0.736243,0.001252,#ffd3ff
,,,,,,,,,,,
44710309646,,17,1.7E-05,false,,,,0.318081,0.633457,0.00471,#ffedad
,,,,,,,,,,,
2050490020,,24,1.4E-05,false,,,,0.312435,0.740247,0.000873,#ffeed0
,,,,,,,,,,,
3595194738,,32,1.3E-05,false,,,,0.306082,0.720068,0.000323,#d5f2ff
,,,,,,,,,,,
26102054622,,19,1.4E-05,false,,,,0.287779,0.751483,0.000536,#ffd3ff
,,,,,,,,,,,
8118106250,,28,1.4E-05,false,,,,0.349187,0.630026,0.001297,#ffec75
,,,,,,,,,,,
39524226352,dekor__perisi,4,2.4E-05,true,,,,0.261486,0.519523,0.011321,#ffd78a
,,,,,,,,,,,
39369562890,,17,1.3E-05,false,,,,0.362173,0.561954,0.000369,#ffedad
,,,,,,,,,,,
6957161636,,3,1.7E-05,false,,,,0.531275,0.486979,0.003689,#b1ae72
,,,,,,,,,,,
49975168193,,27,1.4E-05,false,,,,0.353099,0.736396,0.00075,#e69cbb
,,,,,,,,,,,
7384321927,,28,1.5E-05,false,,,,0.372965,0.534766,0.00206,#ffec75
,,,,,,,,,,,
6236357082,,19,1.4E-05,false,,,,0.296633,0.785353,0.001148,#ffd3ff
,,,,,,,,,,,
44943763363,,17,1.5E-05,false,,,,0.350987,0.653946,0.002537,#ffedad
,,,,,,,,,,,
5889903449,,17,1.3E-05,false,,,,0.293301,0.674852,0.00045,#ffedad
,,,,,,,,,,,
1084087552,,7,1.4E-05,false,,,,0.320829,0.597943,0.000461,#acd376
,,,,,,,,,,,
6416317638,trendy.cafe,19,2.3E-05,true,,,,0.345898,0.736525,0.0107,#ffd3ff
,,,,,,,,,,,
6285168364,,19,1.8E-05,false,,,,0.304294,0.785647,0.00473,#ffd3ff
,,,,,,,,,,,
45676029580,,17,1.4E-05,false,,,,0.280763,0.679214,0.001506,#ffedad
,,,,,,,,,,,
1655632542,,23,1.6E-05,false,,,,0.498295,0.865839,0.003044,#6fb6c4
,,,,,,,,,,,
51502108620,,5,1.4E-05,false,,,,0.528159,0.528607,0.001309,#b9b0aa
,,,,,,,,,,,
14488382895,,27,1.3E-05,false,,,,0.400662,0.618994,0.000434,#e69cbb
,,,,,,,,,,,
342022304,,17,1.3E-05,false,,,,0.574941,0.582449,0.000343,#ffedad
,,,,,,,,,,,
2337353300,,19,1.4E-05,false,,,,0.359501,0.778209,0.001098,#ffd3ff
,,,,,,,,,,,
9395787836,,17,1.3E-05,false,,,,0.324237,0.701564,0.000276,#ffedad
,,,,,,,,,,,
805898574,tofisa,19,2.6E-05,true,,,,0.336878,0.748317,0.01389,#ffd3ff
,,,,,,,,,,,
7554128478,,15,1.4E-05,false,,,,0.265298,0.737993,0.000511,#d6c864
,,,,,,,,,,,
50223931324,,30,1.4E-05,false,,,,0.339966,0.659494,0.00105,#c6e8f7
,,,,,,,,,,,
4219239241,,19,1.4E-05,false,,,,0.307324,0.691106,0.001209,#ffd3ff
,,,,,,,,,,,
8599702365,,19,1.4E-05,false,,,,0.373148,0.67523,0.000832,#ffd3ff
,,,,,,,,,,,
1495069330,,17,1.5E-05,false,,,,0.443757,0.578702,0.00171,#ffedad
,,,,,,,,,,,
43538237191,,17,1.5E-05,false,,,,0.336222,0.620597,0.001777,#ffedad
,,,,,,,,,,,
1628602212,,15,1.4E-05,false,,,,0.366608,0.670961,0.00087,#d6c864
,,,,,,,,,,,
7046101949,,17,1.4E-05,false,,,,0.251274,0.669041,0.001138,#ffedad
,,,,,,,,,,,
4221908919,,19,1.5E-05,false,,,,0.317853,0.743974,0.002485,#ffd3ff
,,,,,,,,,,,
1687812457,,19,1.4E-05,false,,,,0.273512,0.746628,0.001066,#ffd3ff
,,,,,,,,,,,
36605336036,,17,1.5E-05,false,,,,0.264552,0.648113,0.001576,#ffedad
,,,,,,,,,,,
1554983168,,19,1.6E-05,false,,,,0.309753,0.748221,0.003443,#ffd3ff
,,,,,,,,,,,
1359007912,,19,1.4E-05,false,,,,0.384981,0.714666,0.001083,#ffd3ff
,,,,,,,,,,,
46666257243,,17,1.5E-05,false,,,,0.234458,0.586909,0.002022,#ffedad
,,,,,,,,,,,
48796574363,,17,1.4E-05,false,,,,0.307345,0.62679,0.001478,#ffedad
,,,,,,,,,,,
53223251141,,19,1.3E-05,false,,,,0.403676,0.688448,0.000335,#ffd3ff
,,,,,,,,,,,
8479276898,,19,1.4E-05,false,,,,0.283988,0.683544,0.000853,#ffd3ff
,,,,,,,,,,,
15063967549,,17,1.3E-05,false,,,,0.298978,0.679949,0.000137,#ffedad
,,,,,,,,,,,
39695214420,,4,1.3E-05,false,,,,0.372678,0.573124,0.000412,#ffd78a
,,,,,,,,,,,
18423325229,,30,1.8E-05,false,,,,0.420008,0.612767,0.004816,#c6e8f7
,,,,,,,,,,,
5471930067,,19,1.4E-05,false,,,,0.279653,0.77798,0.000672,#ffd3ff
,,,,,,,,,,,
4014902626,,17,1.5E-05,false,,,,0.258589,0.70573,0.001946,#ffedad
,,,,,,,,,,,
1567412114,,19,1.3E-05,false,,,,0.338119,0.711956,0.000416,#ffd3ff
,,,,,,,,,,,
4628611915,,17,1.3E-05,false,,,,0.390842,0.587006,0.000406,#ffedad
,,,,,,,,,,,
1650735026,,7,1.5E-05,false,,,,0.461718,0.486042,0.001871,#acd376
,,,,,,,,,,,
4081108001,,19,1.3E-05,false,,,,0.29267,0.793893,0.000261,#ffd3ff
,,,,,,,,,,,
4402163573,,19,1.4E-05,false,,,,0.420333,0.794099,0.000548,#ffd3ff
,,,,,,,,,,,
8369267140,,19,1.6E-05,false,,,,0.328959,0.790146,0.003563,#ffd3ff
,,,,,,,,,,,
556807086,,27,1.6E-05,false,,,,0.365722,0.677263,0.002962,#e69cbb
,,,,,,,,,,,
502197333,,27,1.3E-05,false,,,,0.357522,0.738056,0.000394,#e69cbb
,,,,,,,,,,,
2439664611,,19,1.5E-05,false,,,,0.374773,0.70683,0.002262,#ffd3ff
,,,,,,,,,,,
48575789366,,19,1.6E-05,false,,,,0.359918,0.74366,0.003533,#ffd3ff
,,,,,,,,,,,
254113572,,19,1.7E-05,false,,,,0.422007,0.744609,0.004388,#ffd3ff
,,,,,,,,,,,
41241124756,_saglikbilgim,17,3.1E-05,true,,,,0.366149,0.587351,0.018639,#ffedad
,,,,,,,,,,,
5390631651,,19,1.3E-05,false,,,,0.302149,0.732852,0.000347,#ffd3ff
,,,,,,,,,,,
5594401100,ev.dekor.dunyasi,22,2.8E-05,true,,,,0.458171,0.490786,0.01567,#d2fae1
,,,,,,,,,,,
10218746768,drhamitcelik34,17,3.6E-05,true,,,,0.345733,0.644211,0.023977,#ffedad
,,,,,,,,,,,
32241361178,,19,1.7E-05,false,,,,0.314897,0.705938,0.003709,#ffd3ff
,,,,,,,,,,,
8613167230,,17,1.4E-05,false,,,,0.341892,0.638957,0.000514,#ffedad
,,,,,,,,,,,
26915247,,5,1.5E-05,false,,,,0.521973,0.649832,0.002349,#b9b0aa
,,,,,,,,,,,
50957077023,,19,1.3E-05,false,,,,0.295686,0.705988,0.000406,#ffd3ff
,,,,,,,,,,,
2248132456,chefburcinarda,19,2E-05,true,,,,0.37632,0.724784,0.007602,#ffd3ff
,,,,,,,,,,,
38956793089,fizyoterapist_macide,17,2.1E-05,true,,,,0.357194,0.631551,0.008089,#ffedad
,,,,,,,,,,,
8488716673,,22,1.4E-05,false,,,,0.354505,0.682101,0.000754,#d2fae1
,,,,,,,,,,,
8542096979,,19,1.4E-05,false,,,,0.350963,0.785262,0.000734,#ffd3ff
,,,,,,,,,,,
6807617262,,12,1.6E-05,false,,,,0.342246,0.638072,0.003087,#a6af93
,,,,,,,,,,,
45446160487,,34,1.4E-05,false,,,,0.264047,0.646319,0.000583,#ff9891
,,,,,,,,,,,
48395079381,,19,1.7E-05,false,,,,0.302835,0.659533,0.004124,#ffd3ff
,,,,,,,,,,,
50891799265,,19,1.4E-05,false,,,,0.273948,0.694349,0.001078,#ffd3ff
,,,,,,,,,,,
16625942845,mevzu.kalbimde,34,1.9E-05,true,,,,0.287279,0.552861,0.00639,#ff9891
,,,,,,,,,,,
4063642290,,19,1.7E-05,false,,,,0.368063,0.790892,0.003878,#ffd3ff
,,,,,,,,,,,
247271816,,41,1.5E-05,false,,,,0.407881,0.561539,0.002397,#7ab992
,,,,,,,,,,,
2312719606,,34,1.5E-05,false,,,,0.305184,0.608354,0.001613,#ff9891
,,,,,,,,,,,
2113764308,,9,1.6E-05,false,,,,0.441441,0.665035,0.003195,#ffcfaf
,,,,,,,,,,,
1359820301,,28,1.7E-05,false,,,,0.438218,0.53442,0.003685,#ffec75
,,,,,,,,,,,
45953200323,,17,1.6E-05,false,,,,0.322709,0.634499,0.003221,#ffedad
,,,,,,,,,,,
1678805874,bera.tatlidunyasi,19,1.9E-05,true,,,,0.40413,0.777577,0.005968,#ffd3ff
,,,,,,,,,,,
10635151792,,19,1.4E-05,false,,,,0.346976,0.767732,0.001004,#ffd3ff
,,,,,,,,,,,
198361392,sefamerve,19,2.6E-05,true,,,,0.367974,0.721435,0.014138,#ffd3ff
,,,,,,,,,,,
13390931701,,34,1.5E-05,false,,,,0.313271,0.54291,0.001533,#ff9891
,,,,,,,,,,,
7325396786,,18,1.4E-05,false,,,,0.369798,0.455956,0.00112,#a5d0bc
,,,,,,,,,,,
5771352948,,34,1.8E-05,false,,,,0.386672,0.582683,0.004771,#ff9891
,,,,,,,,,,,
1175092072,tvahaber,34,2.9E-05,true,,,,0.359106,0.559092,0.016964,#ff9891
,,,,,,,,,,,
206247844,trthaber,34,3.9E-05,true,,,,0.398467,0.532726,0.027401,#ff9891
,,,,,,,,,,,
10387918410,,34,1.4E-05,false,,,,0.296073,0.498083,0.000788,#ff9891
,,,,,,,,,,,
3215153215,hergun1insaat,7,0.000129,true,,,,0.475329,0.373777,0.123358,#acd376
,,,,,,,,,,,
1706758793,,28,1.3E-05,false,,,,0.333591,0.598083,0.000418,#ffec75
,,,,,,,,,,,
9155792802,,34,1.5E-05,false,,,,0.294951,0.527257,0.002547,#ff9891
,,,,,,,,,,,
2190997864,hulusiakar38,34,2.6E-05,true,,,,0.352053,0.503545,0.013465,#ff9891
,,,,,,,,,,,
1814649030,karadeniz.paylasimlari,34,2.4E-05,true,,,,0.323039,0.596906,0.011218,#ff9891
,,,,,,,,,,,
3292304862,,34,1.4E-05,false,,,,0.334475,0.598171,0.001053,#ff9891
,,,,,,,,,,,
5367316406,savunmabakanligi,34,2.4E-05,true,,,,0.415725,0.514081,0.011224,#ff9891
,,,,,,,,,,,
4547595630,jandarma,34,2.2E-05,true,,,,0.369358,0.511608,0.00925,#ff9891
,,,,,,,,,,,
41972844276,,28,1.3E-05,false,,,,0.320666,0.576533,0.000225,#ffec75
,,,,,,,,,,,
8794492939,,47,1.6E-05,false,,,,0.372869,0.364649,0.002965,#8bffce
,,,,,,,,,,,
1087375622,,17,1.7E-05,false,,,,0.352247,0.620389,0.003773,#ffedad
,,,,,,,,,,,
7703534585,,34,1.4E-05,false,,,,0.316942,0.683208,0.001368,#ff9891
,,,,,,,,,,,
16652437088,,45,1.4E-05,false,,,,0.405699,0.632688,0.001014,#5ecbaf
,,,,,,,,,,,
560822660,sefadoganay,15,1.9E-05,true,,,,0.40683,0.641995,0.006182,#d6c864
,,,,,,,,,,,
2316687378,yavasmansur,17,5.1E-05,true,,,,0.477758,0.538415,0.040178,#ffedad
,,,,,,,,,,,
1492844301,,41,1.7E-05,false,,,,0.394264,0.665204,0.003952,#7ab992
,,,,,,,,,,,
44729764011,,27,1.4E-05,false,,,,0.309444,0.741186,0.000833,#e69cbb
,,,,,,,,,,,
2240911147,,34,1.6E-05,false,,,,0.334866,0.621282,0.003507,#ff9891
,,,,,,,,,,,
3053220421,,17,1.4E-05,false,,,,0.27337,0.704624,0.001103,#ffedad
,,,,,,,,,,,
798647041,,27,1.4E-05,false,,,,0.348227,0.682889,0.000732,#e69cbb
,,,,,,,,,,,
14966439693,,19,1.3E-05,false,,,,0.349687,0.757032,0.00034,#ffd3ff
,,,,,,,,,,,
1696752213,,3,1.4E-05,false,,,,0.306621,0.705292,0.001392,#b1ae72
,,,,,,,,,,,
5614127198,,9,1.5E-05,false,,,,0.363514,0.689103,0.001651,#ffcfaf
,,,,,,,,,,,
297635578,karikaturhane,23,3.2E-05,true,,,,0.481367,0.635008,0.019643,#6fb6c4
,,,,,,,,,,,
5804629990,,17,1.5E-05,false,,,,0.415592,0.701151,0.001789,#ffedad
,,,,,,,,,,,
26092518544,,17,1.3E-05,false,,,,0.322789,0.786845,0.000239,#ffedad
,,,,,,,,,,,
1607166766,dogancucelogluofficial,5,2.8E-05,true,,,,0.468578,0.643456,0.015375,#b9b0aa
,,,,,,,,,,,
44179340500,,17,1.4E-05,false,,,,0.29905,0.734711,0.001185,#ffedad
,,,,,,,,,,,
204318825,demetakalin,41,2.1E-05,true,,,,0.472854,0.732235,0.008836,#7ab992
,,,,,,,,,,,
39269112831,,18,1.4E-05,false,,,,0.295525,0.702495,0.000557,#a5d0bc
,,,,,,,,,,,
2134288290,,5,1.6E-05,false,,,,0.475323,0.668119,0.002599,#b9b0aa
,,,,,,,,,,,
1215350243,2.sayfaofficial,41,2.1E-05,true,,,,0.450275,0.691352,0.008182,#7ab992
,,,,,,,,,,,
